Date of Visit,Transect Number,"Point Count/Quadrat # (0, 10, 20 m)",Location Name,Fire Name,Year of Fire,Bin Category,Tree Abundance,Tree Diversity,# of Burnt Trees/Shrubs,Shrub Abundance,Shrub Diversity,Herb/Flower Abundance,Herb/Flower Diversity,Total Diversity,Total Healthy,Total Abundance,Quadrat Cell,Dominant Functional Species,Dominant Functional Type,Weather,Temperature (°F),Temperature (°C),Air Quality Index,Humidity (%),Soil,Elevation (m),Coords.,Dir. of Transect (RNG),Slope Dir.,Bird Point-Count Transect,Time Start,Time End,Observed Species,Total Individuals,Total Species
2025-05-08,2,20,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1,18,18,7,California Sagebrush,SH,Sunny,59.0,15.0,51,65.0,"Moist, wet",600.0,N 34° 20.5' W 118°26.8',245,Flat,2,07:57:00,08:07:00,"CASJ (2), CATO, CAQU (5), SPTO, WREN, BUSH, CORA (2), NUWO",14,8
2025-05-08,2,20,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1,18,18,8,California Sagebrush,SH,Sunny,59.0,15.0,51,65.0,"Moist, wet",600.0,N 34° 20.5' W 118°26.8',245,Flat,2,07:57:00,08:07:00,"CASJ (2), CATO, CAQU (5), SPTO, WREN, BUSH, CORA (2), NUWO",14,8
2025-05-08,2,20,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1,18,18,9,California Sagebrush,SH,Sunny,59.0,15.0,51,65.0,"Moist, wet",600.0,N 34° 20.5' W 118°26.8',245,Flat,2,07:57:00,08:07:00,"CASJ (2), CATO, CAQU (5), SPTO, WREN, BUSH, CORA (2), NUWO",14,8
2025-05-08,3,0,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,11.0,3.0,0.0,0.0,3,11,11,1,Great Brome,GR,Sunny,62.0,16.67,50,59.0,Moist,591.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,0,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,11.0,3.0,0.0,0.0,3,11,11,2,Great Brome,GR,Sunny,62.0,16.67,50,59.0,Moist,591.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,0,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,11.0,3.0,0.0,0.0,3,11,11,3,Great Brome,GR,Sunny,62.0,16.67,50,59.0,Moist,591.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,0,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,11.0,3.0,0.0,0.0,3,11,11,4,Great Brome,GR,Sunny,62.0,16.67,50,59.0,Moist,591.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,0,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,11.0,3.0,0.0,0.0,3,11,11,5,Great Brome,GR,Sunny,62.0,16.67,50,59.0,Moist,591.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,0,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,11.0,3.0,0.0,0.0,3,11,11,6,Great Brome,GR,Sunny,62.0,16.67,50,59.0,Moist,591.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,0,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,11.0,3.0,0.0,0.0,3,11,11,7,Great Brome,GR,Sunny,62.0,16.67,50,59.0,Moist,591.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,0,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,11.0,3.0,0.0,0.0,3,11,11,8,Maltese Star Thistle,HF,Sunny,62.0,16.67,50,59.0,Moist,591.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,0,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,11.0,3.0,0.0,0.0,3,11,11,9,Great Brome,GR,Sunny,62.0,16.67,50,59.0,Moist,591.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,10,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,20.0,3.0,3.0,2.0,5,23,23,1,Black Mustard,HF,Sunny,62.0,16.67,50,59.0,Moist,594.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,10,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,20.0,3.0,3.0,2.0,5,23,23,2,,,Sunny,62.0,16.67,50,59.0,Moist,594.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,10,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,20.0,3.0,3.0,2.0,5,23,23,3,,,Sunny,62.0,16.67,50,59.0,Moist,594.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,10,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,20.0,3.0,3.0,2.0,5,23,23,4,,,Sunny,62.0,16.67,50,59.0,Moist,594.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,10,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,20.0,3.0,3.0,2.0,5,23,23,5,,,Sunny,62.0,16.67,50,59.0,Moist,594.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,10,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,20.0,3.0,3.0,2.0,5,23,23,6,,,Sunny,62.0,16.67,50,59.0,Moist,594.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,10,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,20.0,3.0,3.0,2.0,5,23,23,7,,,Sunny,62.0,16.67,50,59.0,Moist,594.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,10,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,20.0,3.0,3.0,2.0,5,23,23,8,,,Sunny,62.0,16.67,50,59.0,Moist,594.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,10,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,20.0,3.0,3.0,2.0,5,23,23,9,,,Sunny,62.0,16.67,50,59.0,Moist,594.0,34°20′7″ N 118°26′6″ W,330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,20,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2,12,12,1,,,Sunny,62.0,16.67,50,59.0,Moist,600.0,N 34° 20.7' W 118° 26.7',330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,20,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2,12,12,2,,,Sunny,62.0,16.67,50,59.0,Moist,600.0,N 34° 20.7' W 118° 26.7',330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,20,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2,12,12,3,,,Sunny,62.0,16.67,50,59.0,Moist,600.0,N 34° 20.7' W 118° 26.7',330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,20,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2,12,12,4,,,Sunny,62.0,16.67,50,59.0,Moist,600.0,N 34° 20.7' W 118° 26.7',330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,20,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2,12,12,5,,,Sunny,62.0,16.67,50,59.0,Moist,600.0,N 34° 20.7' W 118° 26.7',330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,20,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2,12,12,6,,,Sunny,62.0,16.67,50,59.0,Moist,600.0,N 34° 20.7' W 118° 26.7',330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,20,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2,12,12,7,,,Sunny,62.0,16.67,50,59.0,Moist,600.0,N 34° 20.7' W 118° 26.7',330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,20,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2,12,12,8,,,Sunny,62.0,16.67,50,59.0,Moist,600.0,N 34° 20.7' W 118° 26.7',330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-08,3,20,Wilson Canyon Trail (MRCA Open Space),Sayre Fire,2008.0,2025-10-25 00:00:00,0.0,0.0,0.0,12.0,2.0,0.0,0.0,2,12,12,9,,,Sunny,62.0,16.67,50,59.0,Moist,600.0,N 34° 20.7' W 118° 26.7',330,NW,3,08:20:00,08:30:00,"ATFL, Woodpecker sp., CATO, WREN (2), SPTO, MODO, RCSP, CAQU (3), HOWR",12,9
2025-05-09,1,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,5.0,1.0,10.0,1.0,2,15,15,1,Shortpod Mustard,HF,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",497.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,07:52:00,11,8
2025-05-09,1,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,5.0,1.0,10.0,1.0,2,15,15,2,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",497.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,5.0,1.0,10.0,1.0,2,15,15,3,Shortpod Mustard,HF,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",497.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,5.0,1.0,10.0,1.0,2,15,15,4,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",497.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,5.0,1.0,10.0,1.0,2,15,15,5,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",497.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,5.0,1.0,10.0,1.0,2,15,15,6,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",497.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,5.0,1.0,10.0,1.0,2,15,15,7,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",497.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,5.0,1.0,10.0,1.0,2,15,15,8,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",497.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,5.0,1.0,10.0,1.0,2,15,15,9,Shortpod Mustard,HF,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",497.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,10,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,3.0,1.0,16.0,1.0,2,19,19,1,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",500.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,10,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,3.0,1.0,16.0,1.0,2,19,19,2,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",500.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,10,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,3.0,1.0,16.0,1.0,2,19,19,3,Coastal Bird-Foot Trefoil,HF,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",500.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,10,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,3.0,1.0,16.0,1.0,2,19,19,4,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",500.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,10,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,3.0,1.0,16.0,1.0,2,19,19,5,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",500.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,10,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,3.0,1.0,16.0,1.0,2,19,19,6,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",500.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,10,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,3.0,1.0,16.0,1.0,2,19,19,7,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",500.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,10,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,3.0,1.0,16.0,1.0,2,19,19,8,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",500.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,10,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,0.0,3.0,1.0,16.0,1.0,2,19,19,9,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",500.0,34°12′28″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,20,Altadena Crest Trail,Eaton Fire,2025.0,0-2,1.0,1.0,0.0,0.0,0.0,17.0,1.0,2,18,18,1,Maltese Star Thistle,HF,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",490.0,34°12′29″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,20,Altadena Crest Trail,Eaton Fire,2025.0,0-2,1.0,1.0,0.0,0.0,0.0,17.0,1.0,2,18,18,2,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",490.0,34°12′29″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,20,Altadena Crest Trail,Eaton Fire,2025.0,0-2,1.0,1.0,0.0,0.0,0.0,17.0,1.0,2,18,18,3,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",490.0,34°12′29″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,20,Altadena Crest Trail,Eaton Fire,2025.0,0-2,1.0,1.0,0.0,0.0,0.0,17.0,1.0,2,18,18,4,Great Brome,GR,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",490.0,34°12′29″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,20,Altadena Crest Trail,Eaton Fire,2025.0,0-2,1.0,1.0,0.0,0.0,0.0,17.0,1.0,2,18,18,5,Maltese Star Thistle,HF,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",490.0,34°12′29″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,20,Altadena Crest Trail,Eaton Fire,2025.0,0-2,1.0,1.0,0.0,0.0,0.0,17.0,1.0,2,18,18,6,Maltese Star Thistle,HF,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",490.0,34°12′29″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,20,Altadena Crest Trail,Eaton Fire,2025.0,0-2,1.0,1.0,0.0,0.0,0.0,17.0,1.0,2,18,18,7,Maltese Star Thistle,HF,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",490.0,34°12′29″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,20,Altadena Crest Trail,Eaton Fire,2025.0,0-2,1.0,1.0,0.0,0.0,0.0,17.0,1.0,2,18,18,8,Maltese Star Thistle,HF,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",490.0,34°12′29″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,1,20,Altadena Crest Trail,Eaton Fire,2025.0,0-2,1.0,1.0,0.0,0.0,0.0,17.0,1.0,2,18,18,9,,,Sunny,73.0,22.78,39,38.0,"Dry, ash, loose",490.0,34°12′29″ N 118°8′53″ W,359,NW,1,07:42:00,07:52:00,"NOMO, LABU (2), WEBL, CATO, Hummingbird sp., LEGO (3), HOFI, CAQU (2)",11,8
2025-05-09,2,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,,,Sunny,76.0,24.44,31,35.0,"Dry, ash, loose",449.0,"34°12'26"" N 118°9'1"" W",172,S,2,08:15:00,08:25:00,"LEGO (4), NOMO, LABU, YEWA, ATFL (4), HOFI, CASJ, NUWO",13,8
2025-05-09,2,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,2,,,Sunny,76.0,24.44,31,35.0,"Dry, ash, loose",449.0,"34°12'26"" N 118°9'1"" W",172,S,2,08:15:00,08:25:00,"LEGO (4), NOMO, LABU, YEWA, ATFL (4), HOFI, CASJ, NUWO",13,8
2025-05-09,2,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,3,,,Sunny,76.0,24.44,31,35.0,"Dry, ash, loose",449.0,"34°12'26"" N 118°9'1"" W",172,S,2,08:15:00,08:25:00,"LEGO (4), NOMO, LABU, YEWA, ATFL (4), HOFI, CASJ, NUWO",13,8
2025-05-09,2,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,4,Great Brome,GR,Sunny,76.0,24.44,31,35.0,"Dry, ash, loose",449.0,"34°12'26"" N 118°9'1"" W",172,S,2,08:15:00,08:25:00,"LEGO (4), NOMO, LABU, YEWA, ATFL (4), HOFI, CASJ, NUWO",13,8
2025-05-09,2,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,5,Great Brome,GR,Sunny,76.0,24.44,31,35.0,"Dry, ash, loose",449.0,"34°12'26"" N 118°9'1"" W",172,S,2,08:15:00,08:25:00,"LEGO (4), NOMO, LABU, YEWA, ATFL (4), HOFI, CASJ, NUWO",13,8
2025-05-09,2,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,6,,,Sunny,76.0,24.44,31,35.0,"Dry, ash, loose",449.0,"34°12'26"" N 118°9'1"" W",172,S,2,08:15:00,08:25:00,"LEGO (4), NOMO, LABU, YEWA, ATFL (4), HOFI, CASJ, NUWO",13,8
2025-05-09,2,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,7,Common Mediterranean Grass,GR,Sunny,76.0,24.44,31,35.0,"Dry, ash, loose",449.0,"34°12'26"" N 118°9'1"" W",172,S,2,08:15:00,08:25:00,"LEGO (4), NOMO, LABU, YEWA, ATFL (4), HOFI, CASJ, NUWO",13,8
2025-05-09,2,0,Altadena Crest Trail,Eaton Fire,2025.0,0-2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,8,,,Sunny,76.0,24.44,31,35.0,"Dry, ash, loose",449.0,"34°12'26"" N 118°9'1"" W",172,S,2,08:15:00,08:25:00,"LEGO (4), NOMO, LABU, YEWA, ATFL (4), HOFI, CASJ, NUWO",13,8
